RadiationLevel,DateTime
42,6/22/2018 17:16
76,6/22/2018 17:18
77,6/22/2018 17:20
58,6/22/2018 17:22
60,6/22/2018 17:24
38,6/22/2018 17:26
75,6/22/2018 17:28
53,6/22/2018 17:30
64,6/22/2018 17:32
59,6/22/2018 17:34
68,6/22/2018 17:36
55,6/22/2018 17:38
69,6/22/2018 17:40
95,6/22/2018 17:42
67,6/22/2018 17:44
55,6/22/2018 17:46
78,6/22/2018 17:48
48,6/22/2018 17:50
67,6/22/2018 17:52
76,6/22/2018 17:54
75,6/22/2018 17:56
52,6/22/2018 17:58
71,6/22/2018 18:00
64,6/22/2018 18:02
54,6/22/2018 18:04
64,6/22/2018 18:06
58,6/22/2018 18:08
54,6/22/2018 18:10
52,6/22/2018 18:12
54,6/22/2018 18:14
66,6/22/2018 18:16
56,6/22/2018 18:18
57,6/22/2018 18:20
58,6/22/2018 18:22
60,6/22/2018 18:24
62,6/22/2018 18:26
62,6/22/2018 18:28
53,6/22/2018 18:30
77,6/22/2018 18:32
54,6/22/2018 18:34
65,6/22/2018 18:36
67,6/22/2018 18:38
62,6/22/2018 18:40
71,6/22/2018 18:42
69,6/22/2018 18:44
69,6/22/2018 18:46
61,6/22/2018 18:48
37,6/22/2018 18:50
49,6/22/2018 18:52
64,6/22/2018 18:54
63,6/22/2018 18:56
57,6/22/2018 18:58
49,6/22/2018 19:00
54,6/22/2018 19:02
59,6/22/2018 19:04
65,6/22/2018 19:06
52,6/22/2018 19:08
62,6/22/2018 19:10
82,6/22/2018 19:12
74,6/22/2018 19:14
90,6/22/2018 19:16
56,6/22/2018 19:18
51,6/22/2018 19:20
59,6/22/2018 19:22
59,6/22/2018 19:24
73,6/22/2018 19:26
61,6/22/2018 19:28
45,6/22/2018 19:30
59,6/22/2018 19:32
52,6/22/2018 19:34
58,6/22/2018 19:36
54,6/22/2018 19:38
48,6/22/2018 19:40
53,6/22/2018 19:42
64,6/22/2018 19:44
76,6/22/2018 19:46
63,6/22/2018 19:48
55,6/22/2018 19:50
68,6/22/2018 19:52
65,6/22/2018 19:54
70,6/22/2018 19:56
66,6/22/2018 19:58
47,6/22/2018 20:00
68,6/22/2018 20:02
43,6/22/2018 20:04
45,6/22/2018 20:06
55,6/22/2018 20:08
77,6/22/2018 20:10
48,6/22/2018 20:12
52,6/22/2018 20:14
51,6/22/2018 20:16
62,6/22/2018 20:18
64,6/22/2018 20:20
46,6/22/2018 20:22
56,6/22/2018 20:24
88,6/22/2018 20:26
66,6/22/2018 20:28
59,6/22/2018 20:30
61,6/22/2018 20:32
47,6/22/2018 20:34
57,6/22/2018 20:36
70,6/22/2018 20:38
65,6/22/2018 20:40
64,6/22/2018 20:42
59,6/22/2018 20:44
44,6/22/2018 20:46
45,6/22/2018 20:48
56,6/22/2018 20:50
52,6/22/2018 20:52
78,6/22/2018 20:54
48,6/22/2018 20:56
51,6/22/2018 20:58
47,6/22/2018 21:00
58,6/22/2018 21:02
59,6/22/2018 21:04
46,6/22/2018 21:06
63,6/22/2018 21:08
52,6/22/2018 21:10
66,6/22/2018 21:12
50,6/22/2018 21:14
72,6/22/2018 21:16
49,6/22/2018 21:18
51,6/22/2018 21:20
70,6/22/2018 21:22
45,6/22/2018 21:24
47,6/22/2018 21:26
79,6/22/2018 21:28
51,6/22/2018 21:30
64,6/22/2018 21:32
62,6/22/2018 21:34
77,6/22/2018 21:36
66,6/22/2018 21:38
56,6/22/2018 21:40
57,6/22/2018 21:42
65,6/22/2018 21:44
53,6/22/2018 21:46
48,6/22/2018 21:48
64,6/22/2018 21:50
67,6/22/2018 21:52
54,6/22/2018 21:54
66,6/22/2018 21:56
68,6/22/2018 21:58
55,6/22/2018 22:00
68,6/22/2018 22:02
62,6/22/2018 22:04
51,6/22/2018 22:06
66,6/22/2018 22:08
55,6/22/2018 22:10
74,6/22/2018 22:12
51,6/22/2018 22:14
49,6/22/2018 22:16
61,6/22/2018 22:18
66,6/22/2018 22:20
61,6/22/2018 22:22
52,6/22/2018 22:24
55,6/22/2018 22:26
64,6/22/2018 22:28
61,6/22/2018 22:30
55,6/22/2018 22:32
53,6/22/2018 22:34
68,6/22/2018 22:36
64,6/22/2018 22:38
58,6/22/2018 22:40
48,6/22/2018 22:42
57,6/22/2018 22:44
59,6/22/2018 22:46
54,6/22/2018 22:48
65,6/22/2018 22:50
65,6/22/2018 22:52
51,6/22/2018 22:54
47,6/22/2018 22:56
48,6/22/2018 22:58
75,6/22/2018 23:00
65,6/22/2018 23:02
65,6/22/2018 23:02
58,6/22/2018 23:04
71,6/22/2018 23:06
70,6/22/2018 23:08
60,6/22/2018 23:10
70,6/22/2018 23:12
49,6/22/2018 23:14
59,6/22/2018 23:16
62,6/22/2018 23:18
77,6/22/2018 23:20
55,6/22/2018 23:22
