RadiationLevel,DateTime
118,6/22/2018 18:12
129,6/22/2018 18:14
99,6/22/2018 18:16
76,6/22/2018 18:18
91,6/22/2018 18:20
120,6/22/2018 18:22
132,6/22/2018 18:24
134,6/22/2018 18:26
144,6/22/2018 18:28
106,6/22/2018 18:30
131,6/22/2018 18:32
164,6/22/2018 18:34
105,6/22/2018 18:36
97,6/22/2018 18:38
125,6/22/2018 18:40
76,6/22/2018 18:42
116,6/22/2018 18:44
83,6/22/2018 18:46
104,6/22/2018 18:48
144,6/22/2018 18:50
69,6/22/2018 18:52
113,6/22/2018 18:54
93,6/22/2018 18:56
90,6/22/2018 18:58
149,6/22/2018 19:00
105,6/22/2018 19:02
169,6/22/2018 19:04
169,6/22/2018 19:06
115,6/22/2018 19:08
119,6/22/2018 19:10
126,6/22/2018 19:12
105,6/22/2018 19:14
95,6/22/2018 19:16
136,6/22/2018 19:18
108,6/22/2018 19:20
145,6/22/2018 19:22
151,6/22/2018 19:24
61,6/22/2018 19:26
152,6/22/2018 19:28
196,6/22/2018 19:30
117,6/22/2018 19:32
101,6/22/2018 19:34
113,6/22/2018 19:36
118,6/22/2018 19:38
176,6/22/2018 19:40
180,6/22/2018 19:42
110,6/22/2018 19:44
119,6/22/2018 19:46
77,6/22/2018 19:48
85,6/22/2018 19:50
110,6/22/2018 19:52
159,6/22/2018 19:54
128,6/22/2018 19:56
157,6/22/2018 19:58
89,6/22/2018 20:00
117,6/22/2018 20:02
86,6/22/2018 20:04
150,6/22/2018 20:06
149,6/22/2018 20:08
92,6/22/2018 20:10
141,6/22/2018 20:12
161,6/22/2018 20:14
109,6/22/2018 20:16
140,6/22/2018 20:18
80,6/22/2018 20:20
97,6/22/2018 20:22
137,6/22/2018 20:24
113,6/22/2018 20:26
66,6/22/2018 20:28
98,6/22/2018 20:30
140,6/22/2018 20:32
155,6/22/2018 20:34
155,6/22/2018 20:36
110,6/22/2018 20:38
75,6/22/2018 20:40
188,6/22/2018 20:42
112,6/22/2018 20:44
111,6/22/2018 20:46
74,6/22/2018 20:48
206,6/22/2018 20:50
159,6/22/2018 20:52
175,6/22/2018 20:54
144,6/22/2018 20:56
83,6/22/2018 20:58
75,6/22/2018 21:00
253,6/22/2018 21:02
150,6/22/2018 21:04
158,6/22/2018 21:06
181,6/22/2018 21:08
125,6/22/2018 21:10
182,6/22/2018 21:12
127,6/22/2018 21:14
121,6/22/2018 21:16
122,6/22/2018 21:18
113,6/22/2018 21:20
105,6/22/2018 21:22
