RadiationLevel,DateTime
69,6/22/2018 18:42
89,6/22/2018 18:44
94,6/22/2018 18:46
92,6/22/2018 18:48
86,6/22/2018 18:50
78,6/22/2018 18:52
61,6/22/2018 18:54
76,6/22/2018 18:56
65,6/22/2018 18:58
78,6/22/2018 19:00
40,6/22/2018 19:02
91,6/22/2018 19:04
72,6/22/2018 19:06
93,6/22/2018 19:08
75,6/22/2018 19:10
67,6/22/2018 19:12
75,6/22/2018 19:14
84,6/22/2018 19:16
88,6/22/2018 19:18
68,6/22/2018 19:20
80,6/22/2018 19:22
62,6/22/2018 19:24
69,6/22/2018 19:26
70,6/22/2018 19:28
64,6/22/2018 19:30
75,6/22/2018 19:32
53,6/22/2018 19:34
105,6/22/2018 19:36
42,6/22/2018 19:38
90,6/22/2018 19:40
78,6/22/2018 19:42
50,6/22/2018 19:44
57,6/22/2018 19:46
76,6/22/2018 19:48
78,6/22/2018 19:50
75,6/22/2018 19:52
72,6/22/2018 19:54
68,6/22/2018 19:56
116,6/22/2018 19:58
78,6/22/2018 20:00
87,6/22/2018 20:02
76,6/22/2018 20:04
83,6/22/2018 20:06
74,6/22/2018 20:08
113,6/22/2018 20:10
81,6/22/2018 20:12
72,6/22/2018 20:14
80,6/22/2018 20:16
66,6/22/2018 20:18
75,6/22/2018 20:20
67,6/22/2018 20:22
45,6/22/2018 20:24
85,6/22/2018 20:26
65,6/22/2018 20:28
72,6/22/2018 20:30
79,6/22/2018 20:32
82,6/22/2018 20:34
56,6/22/2018 20:36
52,6/22/2018 20:38
95,6/22/2018 20:40
84,6/22/2018 20:42
49,6/22/2018 20:44
108,6/22/2018 20:46
61,6/22/2018 20:48
84,6/22/2018 20:50
39,6/22/2018 20:52
67,6/22/2018 20:54
76,6/22/2018 20:56
46,6/22/2018 20:58
104,6/22/2018 21:00
43,6/22/2018 21:02
84,6/22/2018 21:04
45,6/22/2018 21:06
37,6/22/2018 21:08
83,6/22/2018 21:10
86,6/22/2018 21:12
102,6/22/2018 21:14
75,6/22/2018 21:16
67,6/22/2018 21:18
73,6/22/2018 21:20
54,6/22/2018 21:22
70,6/22/2018 21:24
120,6/22/2018 21:26
40,6/22/2018 21:28
104,6/22/2018 21:30
105,6/22/2018 21:32
90,6/22/2018 21:34
36,6/22/2018 21:36
79,6/22/2018 21:38
72,6/22/2018 21:40
87,6/22/2018 21:42
95,6/22/2018 21:44
72,6/22/2018 21:46
54,6/22/2018 21:48
51,6/22/2018 21:50
75,6/22/2018 21:52
45,6/22/2018 21:54
81,6/22/2018 21:56
75,6/22/2018 21:58
62,6/22/2018 22:00
44,6/22/2018 22:02
36,6/22/2018 22:04
60,6/22/2018 22:06
73,6/22/2018 22:08
78,6/22/2018 22:10
66,6/22/2018 22:12
70,6/22/2018 22:14
106,6/22/2018 22:16
80,6/22/2018 22:18
71,6/22/2018 22:20
65,6/22/2018 22:22
86,6/22/2018 22:24
104,6/22/2018 22:26
59,6/22/2018 22:28
66,6/22/2018 22:30
73,6/22/2018 22:32
31,6/22/2018 22:34
75,6/22/2018 22:36
93,6/22/2018 22:38
56,6/22/2018 22:40
94,6/22/2018 22:42
98,6/22/2018 22:44
57,6/22/2018 22:46
66,6/22/2018 22:48
90,6/22/2018 22:50
67,6/22/2018 22:52
87,6/22/2018 22:54
74,6/22/2018 22:56
85,6/22/2018 22:58
81,6/22/2018 23:00
44,6/22/2018 23:02
73,6/22/2018 23:04
34,6/22/2018 23:06
54,6/22/2018 23:08
70,6/22/2018 23:10
51,6/22/2018 23:12
73,6/22/2018 23:14
68,6/22/2018 23:16
58,6/22/2018 23:18
54,6/22/2018 23:20
74,6/22/2018 23:22
73,6/22/2018 23:24
123,6/22/2018 23:26
78,6/22/2018 23:28
77,6/22/2018 23:30
73,6/22/2018 23:32
113,6/22/2018 23:34
80,6/22/2018 23:36
32,6/22/2018 23:38
68,6/22/2018 23:40
60,6/22/2018 23:42
78,6/22/2018 23:44
100,6/22/2018 23:46
75,6/22/2018 23:48
77,6/22/2018 23:50
95,6/22/2018 23:52
92,6/22/2018 23:54
76,6/22/2018 23:56
70,6/22/2018 23:58
